Date,rstar,g,z,output gap,,All results are output from the Stage 3 model.,,,,,,,,,Standard Errors,Date,y*,r*,g,,rrgap
2001-10-01,2.97388463426641,3.23890542149078,-0.265020787224373,-1.36792686812248,,,,,,,,,,,,,,,,,-2.51322278626641
2002-01-01,2.86345126653793,3.25810252043157,-0.394651253893641,-1.57711807327712,,,,,,,,,,,,,,,,,-2.53280598753793
2002-04-01,2.97932799273475,3.15024238330316,-0.170914390568409,-0.943805214717486,,,,,,,,,,,,,,,,,-2.82476317773475
2002-07-01,2.85442307320227,3.03547621070834,-0.181053137506071,-0.721326850344553,,,,,,,,,,,,,,,,,-2.93517174620227
2002-10-01,2.5760041919328,2.89024789438532,-0.314243702452522,-0.769420644110937,,,,,,,,,,,,,,,,,-2.81213860893279
2003-01-01,2.39019958878093,2.83017088840611,-0.439971299625187,-0.803025000967523,,,,,,,,,,,,,,,,,-2.77652620978093
2003-04-01,2.35271774748747,2.80475919193407,-0.452041444446605,-0.541680675346811,,,,,,,,,,,,,,,,,-2.46422900748747
2003-07-01,2.56053141752248,2.90246296243631,-0.341931544913827,0.0943256313491929,,,,,,,,,,,,,,,,,-2.81901026352248
2003-10-01,2.57004608660887,2.88307549240706,-0.313029405798186,0.64689732256511,,,,,,,,,,,,,,,,,-2.90818787260887
2004-01-01,2.61164583110874,2.75589664333281,-0.14425081222407,1.32647539726827,,,,,,,,,,,,,,,,,-3.31675372810874
2004-04-01,2.58587167192655,2.71708310696192,-0.131211435035371,1.61024321478374,,,,,,,,,,,,,,,,,-3.57470688492655
2004-07-01,2.42029318091036,2.73354606335926,-0.313252882448904,1.54569129077674,,,,,,,,,,,,,,,,,-2.93757895591036
2004-10-01,2.49279282694803,2.73117666595346,-0.238383839005435,1.97089054371258,,,,,,,,,,,,,,,,,-2.60512510694803
2005-01-01,2.62286024259601,2.74939985863067,-0.126539616034658,2.44614361353899,,,,,,,,,,,,,,,,,-2.27960969759601
2005-04-01,2.36149277709026,2.69383811929777,-0.332345342207516,2.22544558385528,,,,,,,,,,,,,,,,,-1.39704616609026
2005-07-01,2.27873945474491,2.73848192085766,-0.459742466112743,2.04376490046741,,,,,,,,,,,,,,,,,-0.777791184744913
2005-10-01,2.40100119211218,2.7139536716903,-0.312952479578115,2.3084372728282,,,,,,,,,,,,,,,,,-0.458812654112181
2006-01-01,2.48999326717532,2.84771391889578,-0.357720651720457,2.21576414354081,,,,,,,,,,,,,,,,,0.0871891648246814
2006-04-01,2.49419408840958,2.76185614689639,-0.267662058486802,2.29130344820953,,,,,,,,,,,,,,,,,0.313269853590416
2006-07-01,2.31299145387185,2.72644684369769,-0.413455389825844,1.73979999962239,,,,,,,,,,,,,,,,,0.692341983128152
2006-10-01,2.28324083162207,2.82867695285287,-0.545436121230801,1.21375545349349,,,,,,,,,,,,,,,,,0.94049602937793
2007-01-01,2.39775718558907,2.77136367886329,-0.373606493274224,1.2606478934191,,,,,,,,,,,,,,,,,0.681556486410932
2007-04-01,2.18879008242607,2.83085150442655,-0.642061422000472,0.480336472358317,,,,,,,,,,,,,,,,,1.21946701657393
2007-07-01,2.23912322506645,2.84192245155339,-0.602799226486944,0.310844545362329,,,,,,,,,,,,,,,,,1.03219447993355
2007-10-01,2.38160208809041,2.85025556106959,-0.468653472979177,0.343169584327597,,,,,,,,,,,,,,,,,0.0549415479095892
2008-01-01,2.10218901177341,2.66334321150918,-0.561154199735768,-0.124544438907947,,,,,,,,,,,,,,,,,-0.887354350773408
2008-04-01,2.08318602772744,2.69023800797426,-0.60705198024682,-0.472446930568481,,,,,,,,,,,,,,,,,-2.11385667572744
2008-07-01,1.81279133212764,2.48730659545669,-0.674515263329044,-0.752273946462196,,,,,,,,,,,,,,,,,-1.97410678712764
2008-10-01,0.904892342409351,2.05316729875602,-1.14827495634667,-1.99948727517494,,,,,,,,,,,,,,,,,-1.93571153340935
2009-01-01,0.580200843313939,1.83238760065591,-1.25218675734198,-2.66466573194953,,,,,,,,,,,,,,,,,-1.47912278131394
2009-04-01,0.74926727857355,1.73077307693591,-0.981505798362364,-2.39240984671835,,,,,,,,,,,,,,,,,-1.62357212957355
2009-07-01,0.744552932482413,1.70442720948853,-0.959874277006118,-2.29967031014166,,,,,,,,,,,,,,,,,-1.52721236948241
2009-10-01,1.11486946214508,1.74314962324625,-0.628280161101167,-1.38694184638007,,,,,,,,,,,,,,,,,-2.51063530314508
2010-01-01,0.854520178992054,1.67241619505173,-0.817896016059677,-1.33404625492312,,,,,,,,,,,,,,,,,-2.43543216599205
2010-04-01,0.791318967894932,1.69494961681254,-0.90363064891761,-1.0625256186604,,,,,,,,,,,,,,,,,-2.08363651989493
2010-07-01,0.652467194987262,1.67751223076361,-1.02504503577635,-0.825505715731424,,,,,,,,,,,,,,,,,-1.73266711898726
2010-10-01,0.639034627105119,1.61167513699593,-0.97264050989081,-0.341662875754309,,,,,,,,,,,,,,,,,-1.36871374010512
2011-01-01,0.615951215829573,1.42810446735881,-0.812153251529233,0.156317106125016,,,,,,,,,,,,,,,,,-1.55916294982957
2011-04-01,0.818993882155902,1.45473850535449,-0.635744623198583,0.612293541771237,,,,,,,,,,,,,,,,,-2.1879494451559
2011-07-01,0.679125958586916,1.35427450225246,-0.675148543665544,0.675995906116896,,,,,,,,,,,,,,,,,-2.40415240058692
2011-10-01,0.736126842208445,1.48133833512255,-0.745211492914107,0.754528971554464,,,,,,,,,,,,,,,,,-2.56925994920844
2012-01-01,0.926554287704293,1.47646672719674,-0.549912439492445,1.44908791055025,,,,,,,,,,,,,,,,,-2.91098792170429
